Country or Area,Element,Year,Unit,Value,Value Footnotes
Americas,Area harvested,2008.0,ha,71951.0,
Americas,Area harvested,2007.0,ha,80188.0,
Americas,Area harvested,2006.0,ha,84917.0,
Americas,Area harvested,2005.0,ha,89379.0,
Americas,Area harvested,2004.0,ha,85880.0,
Americas,Area harvested,2003.0,ha,85589.0,
Americas,Area harvested,2002.0,ha,60869.0,
Americas,Area harvested,2001.0,ha,50594.0,
Americas,Area harvested,2000.0,ha,50209.0,
Americas,Area harvested,1999.0,ha,49522.0,
Americas,Area harvested,1998.0,ha,56873.0,
Americas,Area harvested,1997.0,ha,56213.0,
Americas,Area harvested,1996.0,ha,54334.0,
Americas,Area harvested,1995.0,ha,54193.0,
Americas,Area harvested,1994.0,ha,55583.0,
Americas,Area harvested,1993.0,ha,52106.0,
Americas,Area harvested,1992.0,ha,49218.0,
Americas,Area harvested,1991.0,ha,49190.0,
Americas,Area harvested,1990.0,ha,49548.0,
Americas,Area harvested,1989.0,ha,49432.0,
Americas,Area harvested,1988.0,ha,49142.0,
Americas,Area harvested,1987.0,ha,48020.0,
Americas,Area harvested,1986.0,ha,44420.0,
Americas,Area harvested,1985.0,ha,37530.0,
Americas,Area harvested,1984.0,ha,33250.0,
Americas,Area harvested,1983.0,ha,30030.0,
Americas,Area harvested,1982.0,ha,27510.0,
Americas,Area harvested,1981.0,ha,23870.0,
Americas,Area harvested,1980.0,ha,23310.0,
Americas,Area harvested,1979.0,ha,17710.0,
Americas,Area harvested,1978.0,ha,23800.0,
Americas,Area harvested,1977.0,ha,18830.0,
Americas,Area harvested,1976.0,ha,10500.0,
Americas,Area harvested,1975.0,ha,9450.0,
Americas,Area harvested,1974.0,ha,9170.0,
Americas,Area harvested,1973.0,ha,10500.0,
Americas,Area harvested,1972.0,ha,9800.0,
Americas,Yield,2021.0,100 g/ha,4668.0,
Americas,Yield,2020.0,100 g/ha,4708.0,
Americas,Yield,2019.0,100 g/ha,4727.0,
Americas,Yield,2018.0,100 g/ha,4637.0,
Americas,Yield,2017.0,100 g/ha,4925.0,
Americas,Yield,2016.0,100 g/ha,4833.0,
Americas,Yield,2015.0,100 g/ha,4680.0,
Americas,Yield,2014.0,100 g/ha,5298.0,
Americas,Yield,2013.0,100 g/ha,5451.0,
Americas,Yield,2012.0,100 g/ha,5379.0,
Americas,Yield,2011.0,100 g/ha,4111.0,
Americas,Yield,2010.0,100 g/ha,3684.0,
Americas,Yield,2009.0,100 g/ha,3875.0,
Americas,Yield,2008.0,100 g/ha,3827.0,
Americas,Yield,2007.0,100 g/ha,3630.0,
Americas,Yield,2006.0,100 g/ha,3786.0,
Americas,Yield,2005.0,100 g/ha,3674.0,
Americas,Yield,2004.0,100 g/ha,3753.0,
Americas,Yield,2003.0,100 g/ha,3739.0,
Americas,Yield,2002.0,100 g/ha,3803.0,
Americas,Yield,2001.0,100 g/ha,3792.0,
Americas,Yield,2000.0,100 g/ha,3795.0,
Americas,Yield,1999.0,100 g/ha,3685.0,
Americas,Yield,1998.0,100 g/ha,3692.0,
Americas,Yield,1997.0,100 g/ha,4384.0,
Americas,Yield,1996.0,100 g/ha,4500.0,
Americas,Yield,1995.0,100 g/ha,3394.0,
Americas,Yield,1994.0,100 g/ha,3296.0,
Americas,Yield,1993.0,100 g/ha,3054.0,
Americas,Yield,1992.0,100 g/ha,3079.0,
Americas,Yield,1991.0,100 g/ha,2973.0,
Americas,Yield,1990.0,100 g/ha,2857.0,
Americas,Yield,1989.0,100 g/ha,2859.0,
Americas,Yield,1988.0,100 g/ha,2996.0,
Americas,Yield,1987.0,100 g/ha,3034.0,
Americas,Yield,1986.0,100 g/ha,2781.0,
Americas,Yield,1985.0,100 g/ha,2615.0,
Americas,Yield,1984.0,100 g/ha,3134.0,
Americas,Yield,1983.0,100 g/ha,3332.0,
Americas,Yield,1982.0,100 g/ha,3233.0,
Americas,Yield,1981.0,100 g/ha,3574.0,
Americas,Yield,1980.0,100 g/ha,3416.0,
Americas,Yield,1979.0,100 g/ha,3626.0,
Americas,Yield,1978.0,100 g/ha,3053.0,
Americas,Yield,1977.0,100 g/ha,3563.0,
Americas,Yield,1976.0,100 g/ha,4674.0,
Americas,Yield,1975.0,100 g/ha,4063.0,
Americas,Yield,1974.0,100 g/ha,4186.0,
Americas,Yield,1973.0,100 g/ha,3118.0,
Americas,Yield,1972.0,100 g/ha,2704.0,
Americas,Production,2021.0,t,37433.84,
Americas,Production,2020.0,t,37499.99,
Americas,Production,2019.0,t,37372.38,
Americas,Production,2018.0,t,37052.83,
Americas,Production,2017.0,t,37921.08,
Americas,Production,2016.0,t,37265.67,
Americas,Production,2015.0,t,36268.52,
Americas,Production,2014.0,t,40123.01,
Americas,Production,2013.0,t,39307.47,
Americas,Production,2012.0,t,36678.75,
Americas,Production,2011.0,t,27400.29,
Americas,Production,2010.0,t,24105.33,
Americas,Production,2009.0,t,26277.46,
Americas,Production,2008.0,t,27534.41,
Americas,Production,2007.0,t,29106.4,
Americas,Production,2006.0,t,32147.84,
Americas,Production,2005.0,t,32835.95,
Americas,Production,2004.0,t,32230.89,
Americas,Production,2003.0,t,31999.22,
Americas,Production,2002.0,t,23147.17,
Americas,Production,2001.0,t,19185.27,
Americas,Production,2000.0,t,19056.23,
Americas,Production,1999.0,t,18249.77,
Americas,Production,1998.0,t,20995.68,
Americas,Production,1997.0,t,24644.72,
Americas,Production,1996.0,t,24451.63,
Americas,Production,1995.0,t,18395.45,
Americas,Production,1994.0,t,18322.52,
Americas,Production,1993.0,t,15912.58,
Americas,Production,1992.0,t,15152.63,
Americas,Production,1991.0,t,14622.68,
Americas,Production,1990.0,t,14157.0,
Americas,Production,1989.0,t,14133.0,
Americas,Production,1988.0,t,14722.0,
Americas,Production,1987.0,t,14567.0,
Americas,Production,1986.0,t,12355.0,
Americas,Production,1985.0,t,9814.0,
Americas,Production,1984.0,t,10420.0,
Americas,Production,1983.0,t,10005.0,
Americas,Production,1982.0,t,8894.0,
Americas,Production,1981.0,t,8530.0,
Americas,Production,1980.0,t,7962.0,
Americas,Production,1979.0,t,6421.0,
Americas,Production,1978.0,t,7267.0,
Americas,Production,1977.0,t,6710.0,
Americas,Production,1976.0,t,4908.0,
Americas,Production,1975.0,t,3840.0,
Americas,Production,1974.0,t,3839.0,
Americas,Production,1973.0,t,3274.0,
Americas,Production,1972.0,t,2650.0,
Americas,Production,1971.0,t,2788.0,
Americas,Production,1970.0,t,3345.0,
Americas,Production,1969.0,t,2816.0,
Americas,Production,1968.0,t,2359.0,
Americas,Production,1967.0,t,2161.0,
Americas,Production,1966.0,t,2072.0,
Americas,Production,1965.0,t,1778.0,
Americas,Production,1964.0,t,932.0,
Americas,Production,1963.0,t,1029.0,
Americas,Production,1962.0,t,916.0,
Americas,Production,1961.0,t,627.0,
Asia,Gross Production Index Number (2014-2016 = 100),2021.0,Index,150.48,
Asia,Gross Production Index Number (2014-2016 = 100),2020.0,Index,134.16,
Asia,Gross Production Index Number (2014-2016 = 100),2019.0,Index,132.05,
Asia,Gross Production Index Number (2014-2016 = 100),2018.0,Index,142.08,
Asia,Gross Production Index Number (2014-2016 = 100),2017.0,Index,125.6,
Asia,Gross Production Index Number (2014-2016 = 100),2016.0,Index,117.0,
Asia,Gross Production Index Number (2014-2016 = 100),2015.0,Index,93.76,
Asia,Gross Production Index Number (2014-2016 = 100),2014.0,Index,89.25,
Asia,Gross Production Index Number (2014-2016 = 100),2013.0,Index,78.51,
Asia,Gross Production Index Number (2014-2016 = 100),2012.0,Index,74.23,
Asia,Gross Production Index Number (2014-2016 = 100),2011.0,Index,62.93,
Asia,Gross Production Index Number (2014-2016 = 100),2010.0,Index,57.41,
Asia,Gross Production Index Number (2014-2016 = 100),2009.0,Index,60.09,
Asia,Gross Production Index Number (2014-2016 = 100),2008.0,Index,83.51,
Asia,Gross Production Index Number (2014-2016 = 100),2007.0,Index,69.32,
Asia,Gross Production Index Number (2014-2016 = 100),2006.0,Index,73.02,
Asia,Gross Production Index Number (2014-2016 = 100),2005.0,Index,63.71,
Asia,Gross Production Index Number (2014-2016 = 100),2004.0,Index,60.33,
Asia,Gross Production Index Number (2014-2016 = 100),2003.0,Index,70.89,
Asia,Gross Production Index Number (2014-2016 = 100),2002.0,Index,75.47,
Asia,Gross Production Index Number (2014-2016 = 100),2001.0,Index,71.53,
Asia,Gross Production Index Number (2014-2016 = 100),2000.0,Index,65.85,
Asia,Gross Production Index Number (2014-2016 = 100),1999.0,Index,51.13,
Asia,Gross Production Index Number (2014-2016 = 100),1998.0,Index,57.79,
Asia,Gross Production Index Number (2014-2016 = 100),1997.0,Index,62.0,
Asia,Gross Production Index Number (2014-2016 = 100),1996.0,Index,61.88,
Asia,Gross Production Index Number (2014-2016 = 100),1995.0,Index,61.52,
Asia,Gross Production Index Number (2014-2016 = 100),1994.0,Index,61.08,
Asia,Gross Production Index Number (2014-2016 = 100),1993.0,Index,63.7,
Asia,Gross Production Index Number (2014-2016 = 100),1992.0,Index,56.17,
Asia,Gross Production Index Number (2014-2016 = 100),1991.0,Index,53.85,
Asia,Gross Production Index Number (2014-2016 = 100),1990.0,Index,52.82,
Asia,Gross Production Index Number (2014-2016 = 100),1989.0,Index,50.66,
Asia,Gross Production Index Number (2014-2016 = 100),1988.0,Index,44.78,
Asia,Gross Production Index Number (2014-2016 = 100),1987.0,Index,46.6,
Asia,Gross Production Index Number (2014-2016 = 100),1986.0,Index,46.27,
Asia,Gross Production Index Number (2014-2016 = 100),1985.0,Index,44.81,
Asia,Gross Production Index Number (2014-2016 = 100),1984.0,Index,48.41,
Asia,Gross Production Index Number (2014-2016 = 100),1983.0,Index,42.99,
Asia,Gross Production Index Number (2014-2016 = 100),1982.0,Index,41.81,
Asia,Gross Production Index Number (2014-2016 = 100),1981.0,Index,48.31,
Asia,Gross Production Index Number (2014-2016 = 100),1980.0,Index,42.1,
Asia,Gross Production Index Number (2014-2016 = 100),1979.0,Index,40.37,
Asia,Gross Production Index Number (2014-2016 = 100),1978.0,Index,37.57,
Asia,Gross Production Index Number (2014-2016 = 100),1977.0,Index,40.35,
Asia,Gross Production Index Number (2014-2016 = 100),1976.0,Index,33.53,
Asia,Gross Production Index Number (2014-2016 = 100),1975.0,Index,35.62,
Asia,Gross Production Index Number (2014-2016 = 100),1974.0,Index,32.09,
Asia,Gross Production Index Number (2014-2016 = 100),1973.0,Index,26.72,
Asia,Gross Production Index Number (2014-2016 = 100),1972.0,Index,25.45,
Asia,Gross Production Index Number (2014-2016 = 100),1971.0,Index,24.67,
Asia,Gross Production Index Number (2014-2016 = 100),1970.0,Index,23.97,
Asia,Gross Production Index Number (2014-2016 = 100),1969.0,Index,22.27,
Asia,Gross Production Index Number (2014-2016 = 100),1968.0,Index,20.88,
Asia,Gross Production Index Number (2014-2016 = 100),1967.0,Index,19.52,
Asia,Gross Production Index Number (2014-2016 = 100),1966.0,Index,19.99,
Asia,Gross Production Index Number (2014-2016 = 100),1965.0,Index,18.67,
Asia,Gross Production Index Number (2014-2016 = 100),1964.0,Index,20.91,
Asia,Gross Production Index Number (2014-2016 = 100),1963.0,Index,19.87,
Asia,Gross Production Index Number (2014-2016 = 100),1962.0,Index,15.82,
Asia,Gross Production Index Number (2014-2016 = 100),1961.0,Index,14.98,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2021.0,Index,143.06,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2020.0,Index,128.37,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2019.0,Index,127.31,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2018.0,Index,138.15,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2017.0,Index,123.24,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2016.0,Index,115.93,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2015.0,Index,93.83,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2014.0,Index,90.24,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2013.0,Index,80.24,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2012.0,Index,76.72,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2011.0,Index,65.78,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2010.0,Index,60.7,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2009.0,Index,64.27,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2008.0,Index,90.38,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2007.0,Index,75.9,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2006.0,Index,80.9,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2005.0,Index,71.44,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2004.0,Index,68.47,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2003.0,Index,81.45,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2002.0,Index,87.82,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2001.0,Index,84.31,
Asia,Gross per capita Production Index Number (2014-2016 = 100),2000.0,Index,78.66,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1999.0,Index,61.9,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1998.0,Index,70.93,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1997.0,Index,77.15,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1996.0,Index,78.11,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1995.0,Index,78.8,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1994.0,Index,79.43,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1993.0,Index,84.14,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1992.0,Index,75.39,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1991.0,Index,75.06,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1990.0,Index,74.98,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1989.0,Index,73.3,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1988.0,Index,66.06,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1987.0,Index,70.13,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1986.0,Index,71.04,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1985.0,Index,70.17,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1984.0,Index,77.33,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1983.0,Index,70.02,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1982.0,Index,69.47,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1981.0,Index,81.91,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1980.0,Index,72.81,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1979.0,Index,71.18,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1978.0,Index,67.5,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1977.0,Index,73.86,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1976.0,Index,62.55,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1975.0,Index,67.78,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1974.0,Index,62.3,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1973.0,Index,53.02,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1972.0,Index,51.66,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1971.0,Index,51.2,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1970.0,Index,50.93,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1969.0,Index,48.47,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1968.0,Index,46.59,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1967.0,Index,44.6,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1966.0,Index,46.76,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1965.0,Index,44.74,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1964.0,Index,51.35,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1963.0,Index,50.09,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1962.0,Index,40.93,
Asia,Gross per capita Production Index Number (2014-2016 = 100),1961.0,Index,39.52,
Asia,Area harvested,2021.0,ha,386933.0,
Asia,Area harvested,2020.0,ha,388340.0,
Asia,Area harvested,2019.0,ha,379738.0,
Asia,Area harvested,2018.0,ha,370708.0,
Asia,Area harvested,2017.0,ha,335405.0,
Asia,Area harvested,2016.0,ha,311741.0,
Asia,Area harvested,2015.0,ha,283240.0,
Asia,Area harvested,2014.0,ha,275788.0,
Asia,Area harvested,2013.0,ha,261721.0,
Asia,Area harvested,2012.0,ha,249068.0,
Asia,Area harvested,2011.0,ha,234522.0,
Asia,Area harvested,2010.0,ha,227209.0,
Asia,Area harvested,2009.0,ha,212105.0,
Asia,Area harvested,2008.0,ha,201803.0,
Asia,Area harvested,2007.0,ha,181224.0,
Asia,Area harvested,2006.0,ha,202489.0,
Asia,Area harvested,2005.0,ha,156855.0,
Asia,Area harvested,2004.0,ha,153976.0,
Asia,Area harvested,2003.0,ha,171386.0,
Asia,Area harvested,2002.0,ha,171804.0,
Asia,Area harvested,2001.0,ha,166974.0,
Asia,Area harvested,2000.0,ha,163682.0,
Asia,Area harvested,1999.0,ha,147842.0,
Asia,Area harvested,1998.0,ha,160240.0,
Asia,Area harvested,1997.0,ha,167455.0,
Asia,Area harvested,1996.0,ha,169906.0,
Asia,Area harvested,1995.0,ha,171594.0,
Asia,Area harvested,1994.0,ha,170065.0,
Asia,Area harvested,1993.0,ha,169514.0,
Asia,Area harvested,1992.0,ha,163474.0,
Asia,Area harvested,1991.0,ha,184783.0,
Asia,Area harvested,1990.0,ha,184718.0,
Asia,Area harvested,1989.0,ha,182710.0,
Asia,Area harvested,1988.0,ha,178240.0,
Asia,Area harvested,1987.0,ha,177329.0,
Asia,Area harvested,1986.0,ha,176732.0,
Asia,Area harvested,1985.0,ha,173450.0,
Asia,Area harvested,1984.0,ha,166610.0,
Asia,Area harvested,1983.0,ha,161110.0,
Asia,Area harvested,1982.0,ha,151569.0,
Asia,Area harvested,1981.0,ha,147156.0,
Asia,Area harvested,1980.0,ha,133616.0,
Asia,Area harvested,1979.0,ha,133709.0,
Asia,Area harvested,1978.0,ha,124232.0,
Asia,Area harvested,1977.0,ha,138371.0,
Asia,Area harvested,1976.0,ha,137200.0,
Asia,Area harvested,1975.0,ha,144800.0,
Asia,Area harvested,1974.0,ha,130767.0,
Asia,Area harvested,1973.0,ha,109047.0,
Asia,Area harvested,1972.0,ha,110600.0,
Asia,Area harvested,1971.0,ha,110600.0,
Asia,Area harvested,1970.0,ha,108100.0,
Asia,Area harvested,1969.0,ha,105550.0,
Asia,Area harvested,1968.0,ha,103440.0,
Asia,Area harvested,1967.0,ha,99440.0,
Asia,Area harvested,1966.0,ha,100330.0,
Asia,Area harvested,1965.0,ha,79030.0,
